x,AA-cycles,AB-cycles,BB-cycles,all
0.05,0.09912376246844387,0,0.7214006550441462,0.31282685036139696
0.1,0.19949884828047285,0,0.8900780619748331,0.545987235068339
0.15000000000000002,0.2378324558229951,0,0.647197115421596,0.44293559633323165
0.2,0.5733395031816398,0,0.489665562913253,0.5315201298958415
0.25,0.6826415273313969,0,0.29286611788747313,0.4881354964125249
0.3,0.29983054875798437,0,0.31742870765324815,0.30863040484052534
0.35,0.38441243327453667,0,0.19549783810648555,0.2900446169567067
0.39999999999999997,0.4724961205514095,0,0.709885908008538,0.5913327369093965
0.44999999999999996,0.2888743971662914,0,0.598006601836179,0.44368047042943726
0.49999999999999994,0.47998114788606017,0,0.5531103134642912,0.5165591697814508
0.5499999999999999,0.4870393545335666,0,0.5325176286419606,0.509783688765397
0.6,0.4703555192226719,0,0.20393096394062285,0.33732129699256835
0.65,0.5974595632576553,0,0.3718150990197264,0.48476523959140544
0.7000000000000001,0.8131143684113726,0,0.47918302241519306,0.6464292837910142
0.7500000000000001,0.833108631492158,0,0.9173133898584293,0.8752288932892286
0.8000000000000002,1.062611702994676,0,0.9423961643591945,1.0025404289831392
0.8500000000000002,1.0351679239563596,0,1.0282622766131078,1.0317152207474791
0.9000000000000002,1.6660660486112924,0,1.4769623294740086,1.571605016957702
0.9500000000000003,2.2436372430667078,0,2.1626311418962576,2.2031509670181015
1.0000000000000002,2.7006008885775192,0,2.51416388793821,2.607471611537975
1.0500000000000003,2.650206124016462,0,2.517609822303253,2.5839530934753574
1.1000000000000003,3.6315549209699323,0,2.5607944200918227,3.0991325724669987
1.1500000000000004,4.260302250052964,0,3.509089262699468,3.8861635792084037
1.2000000000000004,4.968278879676465,0,4.656338493685836,4.812564252298588
1.2500000000000004,5.9576401422864755,0,5.704951311499984,5.83146524086738
1.3000000000000005,6.352392961752515,0,6.983998093527973,6.669264094365002
1.3500000000000005,8.830976786377219,0,7.4752007203779725,8.158091993868172
1.4000000000000006,9.366085380320486,0,8.791240255882778,9.07957142472614
1.4500000000000006,11.777444115857678,0,10.262584202883856,11.026461678254531
1.5000000000000007,13.127844275711926,0,10.707774615765368,11.93443237803104
1.5500000000000007,16.11686703310985,0,12.133589769318982,14.171419201681289
1.6000000000000008,17.591703748348163,0,15.817237584601376,16.713921144163898
1.6500000000000008,20.629163297241227,0,17.77995377457809,19.229677511550264
1.7000000000000008,23.09432366628109,0,18.946157905130143,21.074708156058367
1.7500000000000009,26.731247028448173,0,20.130458472452528,23.57311112450198
1.800000000000001,29.419408871952793,0,24.5025587034821,27.04373208045501
1.850000000000001,33.481317171193794,0,28.968743210445645,31.299051756396995
1.900000000000001,36.0122662491819,0,33.13236824633213,34.60400800982414
1.950000000000001,41.68005773645394,0,36.98870591399202,39.42507892262463
2.000000000000001,45.00612657335888,0,42.65596104230585,43.85562712928689
